ID,Acessibilidade_fisica,Infraestruturas_dificuldade_locomocao,Infraestrutura_auditivas_visuais,Outras_infra_auditivas_visuais,Título,Esfera,Status de Funcionamento,Tipo,Temática,Estado,Município,Site Oficial,Link no MuseusBR
81436,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Museu Municipal Domingos de Bithencourt,PÚBLICA – Municipal,Fechado,Clássico/Tradicional,História,RS,Encruzilhada do Sul,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81436
81437,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Espaço Cultural Anna Marcia Mixo,PARTICULAR,Fechado,Clássico/Tradicional,"Artes, arquitetura e linguística",RJ,Nova Iguaçu,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81437
81443,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Memorial do Peão de Boiadeiro,PRIVADA – Não informada,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,SP,Barretos,http://www.independentes.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81443
81444,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Memorial Professor Rui Alencar,PRIVADA – Não informada,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,AM,Manaus,http://www.icbeu.com,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81444
81445,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Memorial da Classe Operária - UGT (União Geral dos Trabalhadores),PRIVADA – Não informada,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,SP,Ribeirão Preto,http://www.aamco.org.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81445
81446,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Fundação Jardim Zoológico - Riozoo,PÚBLICA – Municipal,Aberto,"Jardim zoológico, botânico, herbário, oceanário ou planetário",- NÃO INFORMADO -,RJ,Rio de Janeiro,http://www.rio.rj.gov.br/riozoo,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81446
81451,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Parque Ecológico do Rio Cocó,PÚBLICA – Estadual/Distrital,Aberto,Unidade de conservação da natureza,- NÃO INFORMADO -,CE,Fortaleza,http://www.semace.ce.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81451
81454,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Museu Municipal Padre Geraldinho,PÚBLICA – Municipal,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,CE,Nova Russas,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81454
81456,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Museu da Igreja do Carmo e da Província Capuchinha Nossa Senhora do Carmo,PRIVADA – Não informada,Fechado,Clássico/Tradicional,História,MA,São Luís,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81456
81457,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Instituto Histórico e Geográfico do Distrito Federal,PRIVADA – Não informada,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,DF,Brasília,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81457
81460,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Parque Estadual Rio Guarani,PÚBLICA – Estadual/Distrital,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,PR,Três Barras do Paraná,http://www.uc.pr.gov.br/modules/ucps/aviso.php?codigo_cat=11,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81460
81462,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Museu Padre Júlio Maria,PRIVADA – Não informada,Aberto,Clássico/Tradicional,"Educação, esporte e lazer",CE,Russas,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81462
81463,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Museu Histórico Raul Vurlod Pont,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,RS,Uruguaiana,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81463
81464,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Museu da Cidade de São Paulo - Casa do Grito,PÚBLICA – Municipal,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,SP,São Paulo,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81464
81466,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Acervo Tropeiro de Tupã,PRIVADA – Não informada,Fechado,- NÃO INFORMADO -,- NÃO INFORMADO -,SP,Tupã,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81466
81467,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Centro Cultural Tosinho Gadelha - Memorial de Sousa,- NÃO INFORMADA -,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,PB,Sousa,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81467
81468,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Casarão dos Azulejos,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,História,PB,João Pessoa,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81468
81470,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Acervo Jorge Simão,PRIVADA – Não informada,Fechado,- NÃO INFORMADO -,- NÃO INFORMADO -,CE,Quixeramobim,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81470
81472,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Museu Didático de Anatomia Professor Carlos da Costa Branco - Universidade de Londrina,PÚBLICA – Estadual/Distrital,Fechado,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",PR,Londrina,https://www.uel.br/ccb/anat/pages/museu-didatico-professor-carlos-c.-branco.php,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81472
81473,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,"Centro de História, Educação e Cultura Donizete Tavares Coelho",PÚBLICA – Municipal,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,MT,Araputanga,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81473
81475,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Museu João e Maria,PRIVADA – Não informada,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,RJ,Rio de Janeiro,http://www.capemi.com.br/museu.html,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81475
81480,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Fundação Museu Regional do São Francisco,PRIVADA – Não informada,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,BA,Juazeiro,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81480
81485,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Museu do Futebol do Paraná Evangelino da Costa Neves,- NÃO INFORMADA -,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,PR,Curitiba,http://www.federacaopr.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81485
81488,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Museu do Lavrador,PÚBLICA – Municipal,Fechado,- NÃO INFORMADO -,- NÃO INFORMADO -,BA,Ipiaú,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81488
81491,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Ecomuseu da Fazenda Boa Vista,PRIVADA – Não informada,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,SP,Roseira,http://www.ceavap.com.br/fazenda.htm,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81491
81499,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Sobrado Doutor José Lourenço,PÚBLICA – Estadual/Distrital,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,CE,Fortaleza,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81499
81501,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Museu O Mundo Ovo de Eli Heil,PRIVADA – Não informada,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,SC,Florianópolis,http://www.eliheil.org.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81501
81502,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Casa da Memória e da Cultura de Alto Bela Vista,PÚBLICA – Municipal,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,SC,Alto Bela Vista,http://www.altobelavista.sc.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81502
81503,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Museu de Primavera,PÚBLICA – Municipal,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,PA,Primavera (Pará),,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81503
81508,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Museu Municipal de Missal,PÚBLICA – Municipal,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,PR,Missal,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81508
81509,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Casa do Poeta Jorge de Lima,PÚBLICA – Municipal,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,AL,União dos Palmares,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81509
81513,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Parque Estadual Serra dos Martírios/andorinhas,PÚBLICA – Estadual/Distrital,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,PA,São Geraldo do Araguaia,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81513
81514,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Museu do IAB - Instituto de Arqueologia Brasileira,PRIVADA – Não informada,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,RJ,Belford Roxo,http://www.arqueologia-iab.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81514
81515,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Instituto Cultural e Econômico de Quixelô,PRIVADA – Associação,Aberto,Clássico/Tradicional,História,CE,Quixelô,http://www.icequi.blogspot.com.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81515
81516,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Museu Maçônico da Imagem e do Som,- NÃO INFORMADA -,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,CE,Fortaleza,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81516
81519,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Museu do Cavalo-marinho,- NÃO INFORMADA -,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,PE,Glória do Goitá,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81519
81520,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Museu Municipal Francisco Bobato,PÚBLICA – Municipal,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,PR,Pitanga,http://www.pitanga.pr.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81520
81521,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Museu Indígena Jenipapo-kanindé,PRIVADA – Não informada,Aberto,Museu de Território/Ecomuseu,Antropologia e arqueologia,CE,Aquiraz,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81521
81524,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Ecomuseu da Cultura do Vinho,PRIVADA – Não informada,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,RS,Bento Gonçalves,http://www.ecomuseudovinho.weebly.com,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81524
81527,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Espaço Israel Pinheiro,PRIVADA – Não informada,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,DF,Brasília,http://www.espacoisraelpinheiro.org.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81527
81535,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Memorial Maria Aragão,PÚBLICA – Municipal,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,MA,São Luís,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81535
81542,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Memória de Utinga,PÚBLICA – Municipal,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,BA,Utinga,http://www.utingacomunica.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81542
81543,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Museu de Ponta Grossa,PRIVADA – Não informada,Aberto,Unidade de conservação da natureza,Antropologia e arqueologia,CE,Icapuí,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81543
81546,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Museu Didacta,PÚBLICA – Municipal,Fechado,- NÃO INFORMADO -,- NÃO INFORMADO -,RS,Uruguaiana,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81546
81553,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Museu da Oxford,PRIVADA – Não informada,Fechado,- NÃO INFORMADO -,- NÃO INFORMADO -,SC,São Bento do Sul,http://www.oxford.ind.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81553
81554,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Parque Estadual Marinho da Pedra da Risca do Meio,PÚBLICA – Estadual/Distrital,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,CE,Fortaleza,http://www.semace.ce.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81554
81555,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Museu Histórico Fotográfico Kiyoshi Takano,PRIVADA – Associação,Aberto,Clássico/Tradicional,História,PR,Uraí,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81555
81558,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Museu Treze de Maio,PRIVADA – Associação,Aberto,Clássico/Tradicional,Antropologia e arqueologia,RS,Santa Maria (Rio Grande do Sul),http://www.museutrezedemaio.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81558
81561,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Arquivo Público e Museu Popular de Caetité,PÚBLICA – Municipal,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,BA,Caetité,http://www.arquivocaetite.ba.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81561
81562,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Museu de Ciência e Tecnologia de Londrina - Universidade Estadual de Londrina,PÚBLICA – Estadual/Distrital,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,PR,Londrina,http://www.mctlondrina.uel.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81562
81563,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Sociedade Bonfinense de Cultura,- NÃO INFORMADA -,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,GO,Silvânia,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81563
81565,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Centro Histórico Coronel Pillar,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,Defesa e segurança pública,RS,Santa Maria (Rio Grande do Sul),http://www.brigadamilitar.rs.gov.br/estrutura/chcp,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81565
81566,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Espaço Cultural Contemporâneo,PRIVADA – Não informada,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,DF,Brasília,http://www.eccobrasilia.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81566
81567,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Museu Maria Firmina de Melo - Aldeia Tourão,PRIVADA – Não informada,Aberto,Clássico/Tradicional,História,CE,Monsenhor Tabosa,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81567
81569,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Museu Histórico Municipal de Guaraniaçu,PÚBLICA – Municipal,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,PR,Guaraniaçu,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81569
81570,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Acervo de Obras Públicas Di Cavalcanti,PÚBLICA – Municipal,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,PR,Campo Mourão,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81570
81571,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Museu Municipal Desembargador Doutor Simeão Cananéia,PÚBLICA – Municipal,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,PB,Bananeiras,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81571
81572,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Castelinho Caracol,PRIVADA – Não informada,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,RS,Canela,http://www.castelinhocaracol.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81572
81573,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Casa da Ferrovia,PÚBLICA – Municipal,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,MS,Campo Grande (Mato Grosso do Sul),,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81573
81574,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Museu de Arte Sacra (Viçosa),PÚBLICA – Municipal,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,AL,Viçosa (Alagoas),,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81574
81575,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Museu da Fepasa (Ferrovia Paulista S/A),PÚBLICA – Municipal,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,SP,Martinópolis,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81575
81577,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Galeria do Largo,PÚBLICA – Estadual/Distrital,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,AM,Manaus,http://sites.google.com/site/galeriadolargo,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81577
81581,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Museu e Aquário Marinho,PRIVADA – Não informada,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,SC,Bombinhas,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81581
81588,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Museu Municipal de Lagoa dos Três Cantos,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,RS,Lagoa dos Três Cantos,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81588
81591,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Museu Histórico de Assis Chateaubriand,PÚBLICA – Municipal,Fechado,- NÃO INFORMADO -,- NÃO INFORMADO -,PR,Assis Chateaubriand,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81591
81600,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Casa de Oliveira Vianna,PÚBLICA – Estadual/Distrital,Fechado,Clássico/Tradicional,História,RJ,Niterói,http://www.cultura.rj.gov.br/espaco/casa-de-oliveira-vianna,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81600
81608,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Museu do Trem do Piauí,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,Meios de comunicação e transporte,PI,Parnaíba,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81608
81621,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Memorial dos Poetas de Santiago,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",RS,Santiago,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81621
81633,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Museu Três Torres,PRIVADA – Não informada,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,RS,Torres,http://www.sapt.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81633
81634,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Museu Histórico Municipal de São Lourenço do Sul,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,RS,São Lourenço do Sul,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81634
81635,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Observatório Astronômico e Planetário do Colégio Estadual do Paraná,PÚBLICA – Estadual/Distrital,Aberto,"Jardim zoológico, botânico, herbário, oceanário ou planetário","Ciências exatas, da terra, biológicas e da saúde",PR,Curitiba,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81635
81636,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Casa da Memória do Povo de Jaguaretama,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,CE,Jaguaretama,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81636
81641,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Casa da Música da Bahia,PÚBLICA – Estadual/Distrital,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,BA,Salvador,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81641
81644,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Memorial Árabe - Farol do Saber Gibran Khalil Gibran,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",PR,Curitiba,https://educacao.curitiba.pr.gov.br/conteudo/farol-do-saber-gibran-khalil-gibran/4875,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81644
81650,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Museu Histórico Municipal de Telêmaco Borba,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,PR,Telêmaco Borba,http://www.telemacoborba.pr.gov.br/imprensa/noticias/smcer/cultura/museu-historico.html,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81650
81654,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Museu Histórico Acelino Rodrigues de Oliveira,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,MT,Itiquira,http://www.itiquira.mt.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81654
81659,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Casa de Cultura Rui Carneiro,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,GO,Luziânia,http://www.luziania.go.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81659
81660,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Associação Museu das Conchas de Mangaratiba,PRIVADA – Não informada,Aberto,Clássico/Tradicional,Antropologia e arqueologia,RJ,Mangaratiba,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81660
81664,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Parque Histórico Municipal Danziger Hof,PÚBLICA – Municipal,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,PR,Cambé,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81664
81665,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Centro de Cultura Espacial e Informações Turísticas (CCEIT) - Centro de Lançamento da Barreira do Inferno,PÚBLICA – Federal,Aberto,Clássico/Tradicional,Defesa e segurança pública,RN,Parnamirim (Rio Grande do Norte),,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81665
