ID,Título,Esfera,Status de Funcionamento,Tipo,Temática,Estado,Município,Site Oficial,Link no MuseusBR
83516,Museu Municipal de Varginha,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,MG,Varginha,http://www.fundacaoculturaldevarginha.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83516
83517,Museu Aberto das Tartarugas Marinhas - Fundação Projeto Tamar - Fernando de Noronha/PE,PRIVADA – Fundação,Aberto,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",PE,Fernando de Noronha,http://www.projetotamar.org.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83517
83518,Museu do Surfe,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,SP,Santos,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83518
83519,Memorial do Anglo - Universidade Federal de Pelotas,PÚBLICA – Federal,Aberto,Clássico/Tradicional,História,RS,Pelotas,https://wp.ufpel.edu.br/rededemuseusdaufpel/memorial-do-anglo/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83519
83520,Museu de História Natural do Instituto Superior de Educação do Rio de Janeiro - Sala Professor Adhemar da Costa,PÚBLICA – Estadual/Distrital,Fechado,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",RJ,Rio de Janeiro,http://www.iser.edu.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83520
83521,Museu das Ilhas,PRIVADA – Não informada,Aberto,Museu de Território/Ecomuseu,História,RS,Porto Alegre,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83521
83522,Centro de Memória e Cultura do Poder Judiciário do Estado de Goiás,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,História,GO,Goiás,https://www.tjgo.jus.br/index.php/cmc-institucional,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83522
83523,Galeria de Arte Espaço Universitário - Acervo de Arte da Universidade Federal do Espírito Santo,PÚBLICA – Federal,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",ES,Vitória,https://galeria.ufes.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83523
83524,Memorial Zumbi dos Palmares,PÚBLICA – Municipal,Fechado,Museu de Território/Ecomuseu,História,RJ,Volta Redonda,https://cultura.voltaredonda.rj.gov.br/memorialzumbi/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83524
83525,Casa de Costumes,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,PR,Apucarana,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83525
83526,Museu de História e Artes do Estado do Rio de Janeiro - Museu do Ingá,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",RJ,Niterói,http://www.cultura.rj.gov.br/apresentacao-espaco/museu-do-inga,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83526
83527,AMARP - Acervo Municipal de Artes Plásticas de Caxias do Sul,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",RS,Caxias do Sul,https://artesvisuais.caxias.rs.gov.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83527
83528,Museu da Colonização,PÚBLICA – Municipal,Fechado,Clássico/Tradicional,História,PR,Francisco Beltrão,http://www.franciscobeltrao.pr.gov.br/secretarias/cultura/museu-da-colonizacao/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83528
83529,Espaço Cultural Pioneiros do Café,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,PR,Apucarana,http://www.visiteapucarana.com.br/tour/museu-do-cafe/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83529
83530,Casa José Lins do Rêgo,PRIVADA – Associação,Aberto,Clássico/Tradicional,História,MG,Manhuaçu,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83530
83531,Museu Histórico e Cultural de Ubiratã,PÚBLICA – Municipal,Fechado,Clássico/Tradicional,História,PR,Ubiratã,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83531
83533,Cafua das Mercês (museu do Negro),PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,História,MA,São Luís,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83533
83532,Museu Casa de Cláudio de Souza,PÚBLICA – Federal,Aberto,Clássico/Tradicional,História,RJ,Petrópolis,https://museuimperial.museus.gov.br/casa-de-claudio-de-souza/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83532
83534,Museu Histórico e Pedagógico Memorialista Glaucia Maria de Castilho Muçouçah Brandão,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,SP,Penápolis,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83534
83535,Museu Histórico e de Ordem Geral Plínio Travassos dos Santos,PÚBLICA – Municipal,Fechado,Clássico/Tradicional,História,SP,Ribeirão Preto,http://www.ribeiraopretof.sp.gov.br/scultura/museu,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83535
83536,Museu dos Beatles,PARTICULAR,Aberto,Clássico/Tradicional,História,RS,Canela,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83536
83537,Ecomuseu Jorge Baleeiro de Lacerda,PÚBLICA – Municipal,Aberto,Museu de Território/Ecomuseu,"Ciências exatas, da terra, biológicas e da saúde",PR,Francisco Beltrão,http://www.franciscobeltrao.pr.gov.br/secretarias/meio-ambiente/parque-irmao-cirilo/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83537
83538,Memorial da Resistência de São Paulo,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,História,SP,São Paulo,http://www.memorialdaresistenciasp.org.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83538
83539,Memorial da Imigração Judaica no Brasil,PRIVADA – Associação,Aberto,Clássico/Tradicional,História,SP,São Paulo,http://www.memij.org.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83539
83540,Museu de Anatomia Veterinária Professor Doutor Plínio Pinto e Silva - Faculdade de Medicina Veterinária e Zootecnia da USP,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",SP,São Paulo,http://www.mav.fmvz.usp.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83540
83541,Museu de Ciências Morfológicas Professor Hiram Diogo Fernandes - UFRN - Universidade Federal do Rio Grande do Norte,PÚBLICA – Federal,Aberto,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",RN,Natal,https://cb.ufrn.br/sala_imprensa/noticias/20149983/o-museu-de-ciencias-morfologicas-da-ufrn-esta-entre-os-melhores-da-america-latina,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83541
83542,Museu Histórico Municipal Dona Egídia Maria de Jesus,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,MG,Espírito Santo do Dourado,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83542
83543,Museu Histórias da Amazônia,PRIVADA – Associação,Aberto,Museu de Território/Ecomuseu,"Artes, arquitetura e linguística",PA,Belém (Pará),,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83543
83544,Memorial dos Povos Indígenas – MPI,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,Antropologia e arqueologia,DF,Brasília,http://www.cultura.df.gov.br/nossa-cultura/museus/memorial-dos-povos-indigenas.html,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83544
83545,Museu Orty de Magalhães Machado,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",SC,Canoinhas,https://turismo.pmc.sc.gov.br/o-que-fazer/item/museu-historico-orty-machado,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83545
83546,Museu da Cidade de São Paulo - Chácara Lane,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,SP,São Paulo,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83546
83547,Museu Arquidiocesano de Arte Sacra Dom Ranulpho,PRIVADA – Organização Religiosa,Fechado,Clássico/Tradicional,"Artes, arquitetura e linguística",AL,Marechal Deodoro,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83547
83548,Museu de Computação do Instituto de Ciências Matemáticas e de Computação - Universidade de São Paulo,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",SP,São Carlos (São Paulo),http://mc.icmc.usp.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83548
83549,Museu de Arqueologia de Xingó - MAX - Universidade Federal de Sergipe,PÚBLICA – Federal,Aberto,Clássico/Tradicional,Antropologia e arqueologia,SE,Canindé de São Francisco,http://www.max.ufs.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83549
83550,Museu do Mar Aleixo Belov,PRIVADA – Fundação,Aberto,Clássico/Tradicional,História,BA,Salvador,https://museudomaraleixobelov.org.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83550
83551,Museu de Espeleologia e Geologia - Universidade Federal do Sul e Sudeste do Pará,PÚBLICA – Federal,Aberto,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",PA,Marabá,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83551
83552,Museu de História Natural de Campinas,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,Antropologia e arqueologia,SP,Campinas,http://www.campinas.sp.gov.br/cultura/museus/mhm/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83552
83553,Museu de Imigração Italiana José Indiani,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,SP,Taubaté,http://www.visitetaubate.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83553
83554,Museu Municipal Professor Laurindo Vier,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,RS,Santa Maria do Herval,http://www.santamariadoherval.rs.gov.br/atrativos_int.php?id=3,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83554
83555,Memorial JK,PRIVADA – Não informada,Aberto,Clássico/Tradicional,História,DF,Brasília,http://www.memorialjk.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83555
83556,Memorial do Instituto Federal do Ceará - Raimundo César Gadelha de Alencar Araripe,PÚBLICA – Federal,Aberto,Clássico/Tradicional,História,CE,Fortaleza,https://ifce.edu.br/memorial,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83556
83557,Museu Paço Municipal,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,MG,Uberaba,http://camarauberaba.mg.gov.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83557
83558,MuAu - Museu de Arte Urbana,PARTICULAR,Aberto,Museu de Território/Ecomuseu,"Artes, arquitetura e linguística",MS,Campo Grande (Mato Grosso do Sul),,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83558
83559,Museu da História de Ibaiti - Mário Yamanouye,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,PR,Ibaiti,https://ibaiti.pr.gov.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83559
83560,Museu das Profissões,PARTICULAR,Aberto,Clássico/Tradicional,História,MG,Conselheiro Lafaiete,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83560
83561,Centro de Memória da Justiça do Trabalho de Minas Gerais,PÚBLICA – Federal,Aberto,Clássico/Tradicional,História,MG,Belo Horizonte,https://portal.trt3.jus.br/escola/institucional/centro-de-memoria,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83561
83562,Museu Fortaleza de São José de Macapá,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,História,AP,Macapá,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83562
83563,Museu de Arte Sacra de Mato Grosso,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",MT,Cuiabá,https://www.museudeartesacra.org.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83563
83564,Museu Histórico do Vale do Itajaí-Mirim - Museu Casa de Brusque,PRIVADA – Associação,Aberto,Clássico/Tradicional,História,SC,Brusque,https://casadebrusque.org.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83564
83565,Instituto Aldo Krieger - Museu Casa de Aldo Krieger,PARTICULAR,Aberto,Clássico/Tradicional,História,SC,Brusque,https://www.iak.org.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83565
83566,Museu Virtual Alzira Soriano,PÚBLICA – Federal,Aberto,Virtual,História,RN,Natal,https://sites.google.com/view/museu-alzira-soriano/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83566
83568,Centro de Estudos e Memória do Teatro Paulista,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",SP,São Paulo,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83568
83569,Casa João Turin,PÚBLICA – Estadual/Distrital,Fechado,Clássico/Tradicional,"Artes, arquitetura e linguística",PR,Curitiba,http://www.comunicacao.pr.gov.br/Pagina/Espacos-Culturais,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83569
83570,Museu Marítimo,PRIVADA – Não informada,Aberto,Clássico/Tradicional,História,SP,Santos,https://www.museumaritimo.com.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83570
83571,"Museu Histórico, Artístico e Folclórico Ruy Menezes",PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,SP,Barretos,http://www.museuruymenezes.blogspot.com,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83571
83572,Centro de Memória do Sindimetal,PRIVADA – Entidade Sindical,Fechado,Clássico/Tradicional,História,RJ,Rio de Janeiro,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83572
83573,Museu Ozildo Albano,PRIVADA – Associação,Aberto,Clássico/Tradicional,História,PI,Picos,https://www.museuozildoalbano.com.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83573
83574,Ecomuseu Rural (Instituto de Imagem e Cidadania),PRIVADA – Associação,Aberto,Museu de Território/Ecomuseu,"Artes, arquitetura e linguística",RJ,Bom Jardim (Rio de Janeiro),,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83574
83576,Casa Mário de Andrade,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",SP,São Paulo,http://www.casamariodeandrade.org.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83576
83575,Museu Crioulo União Gaúcha João Simões Lopes Neto,PRIVADA – Associação,Fechado,Museu de Território/Ecomuseu,Antropologia e arqueologia,RS,Pelotas,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83575
83577,Museu Histórico Professor Paulo Camilher Florençano,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,SP,Taubaté,http://www.visitetaubate.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83577
83578,Museu da Imprensa de Pernambuco – MIP/AIP,PRIVADA – Associação,Fechado,Clássico/Tradicional,História,PE,Recife,http://www.aip.org.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83578
83579,"Museu Xucurus de História, Arte e Costumes",PRIVADA – Não informada,Aberto,Clássico/Tradicional,Antropologia e arqueologia,AL,Palmeira dos Índios,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83579
83580,Museu Histórico da Bibliotheca Pública Pelotense,PRIVADA – Não informada,Aberto,Clássico/Tradicional,História,RS,Pelotas,http://www.bibliotheca.org.br/museu,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83580
83581,Museu Ferroviário e Portuário do Maranhão- Reffsa,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,Meios de comunicação e transporte,MA,São Luís,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83581
83582,Museu Histórico de São Vicente,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,RN,São Vicente (Rio Grande do Norte),,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83582
83584,Museu do Vale do Arinos,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,Antropologia e arqueologia,MT,Juara,http://museudovaledoarinos.org.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83584
83585,Museu Histórico de Pinhão,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,PR,Pinhão (Paraná),,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83585
83586,Museu Municipal de Erebango,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,RS,Erebango,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83586
83587,Museu Memórias do Sertão,PRIVADA – Associação,Aberto,Clássico/Tradicional,História,CE,Hidrolândia (Ceará),,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83587
83588,Museu das Tradições do Cavalo Marinho - MTCM,PRIVADA – Associação,Aberto,Clássico/Tradicional,Antropologia e arqueologia,PE,Aliança,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83588
83589,Caixa Cultural Recife,PÚBLICA – Federal,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",PE,Recife,http://www.caixacultural.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83589
83590,Museu Vicente Pallotti,PRIVADA – Organização Religiosa,Aberto,Clássico/Tradicional,História,RS,Santa Maria (Rio Grande do Sul),https://www.pallotti.com.br/museu,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83590
83591,Planetário de Arapiraca,PÚBLICA – Municipal,Aberto,"Jardim zoológico, botânico, herbário, oceanário ou planetário","Ciências exatas, da terra, biológicas e da saúde",AL,Arapiraca,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83591
83592,Museu Histórico Municipal Professora Abrilina Hoffemeister,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,RS,Tramandaí,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83592
83593,Museu Tingüi-cuera,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,PR,Araucária,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83593
83594,Museu de Cera de Petrópolis,PRIVADA – Não informada,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",RJ,Petrópolis,http://www.museudeceradepetropolis.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83594
83595,Musa Museu Sagarana,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,MG,Itaguara,http://www.museusagarana.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83595
83596,Museu da Sanasa - Torre do Castelo,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,SP,Campinas,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83596
83597,Museu do Vinho Mário de Pellegrin,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,SC,Videira,https://www.facebook.com/museudovinhomariodepellegrin/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83597
83598,Museu da Associação dos Idosos do Brasil - MAIB,PRIVADA – Associação,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",GO,Goiânia,https://www.aibgyn.com.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83598
83599,Museu do Videogame Itinerante,PRIVADA – Não informada,Aberto,Clássico/Tradicional,História,MS,Campo Grande (Mato Grosso do Sul),http://www.museudovideogame.org/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83599
83600,Museu Municipal Antônio Bernardino Daniel,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,PR,Palotina,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83600
83601,Museu de História Natural da Universidade Estadual da Paraíba - MHN/UEPB,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,Antropologia e arqueologia,PB,Campina Grande,http://museu.uepb.edu.br/mhn/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83601
83602,Museu Municipal Cláudio Oscar Becker,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,RS,Ivoti,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83602
83603,Museu Histórico Municipal Hermínio Bueno,PÚBLICA – Municipal,Fechado,Clássico/Tradicional,História,SP,Mogi Guaçu,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83603
83604,Museu Minas Gogô,PARTICULAR,Aberto,Clássico/Tradicional,História,MG,Mariana,https://museuminasdogogo.com.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83604
83605,Museu Histórico do Crato,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,CE,Crato,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83605
83606,Centro de Memória da Justiça Eleitoral de Pernambuco,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,História,PE,Recife,https://apps.tre-pe.jus.br/publico/cemel/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83606
83607,Casa do Tambor de Crioula do Maranhão,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,Antropologia e arqueologia,MA,São Luís,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83607
83608,Museu de História e Arte de Chapecó,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,SC,Chapecó,https://www.chapeco.sc.gov.br/cultura/index.php?r=conteudo&amp;idconteudo=9,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83608
83609,Memorial das Baianas,PRIVADA – Associação,Aberto,Clássico/Tradicional,Antropologia e arqueologia,BA,Salvador,https://museudasbaianasdeacaraje.com.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83609
83610,Espaço Memória - Tribunal de Justiça de Mato Grosso,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,História,MT,Cuiabá,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83610
83611,Museu de Arte Sacra da Arquidiocese de Curitiba – MASAC,PÚBLICA – Estadual/Distrital,Fechado,Clássico/Tradicional,"Artes, arquitetura e linguística",PR,Curitiba,http://www.fundacaoculturaldecuritiba.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83611
83612,Museu da Capitania de Ilhéus,PRIVADA – Associação,Aberto,Clássico/Tradicional,História,BA,Ilhéus,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83612
83613,Museu do Milho Antônio Sirena,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,SC,Xanxerê,https://pt-br.facebook.com/pg/Museu-Do-Milho-Antonio-Sirena-de-Xanxer%C3%AASC-286871278433328/about/?ref=page_internal,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83613
83615,Parque Estadual da Cachoeira da Fumaça,PÚBLICA – Estadual/Distrital,Aberto,Unidade de conservação da natureza,"Ciências exatas, da terra, biológicas e da saúde",ES,Alegre,http://www.iema.es.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83615
83616,Museu de Arte Contemporânea de Campinas José Pancetti - MACC,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",SP,Campinas,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83616
83617,Museu - Casa Fritz Alt,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",SC,Joinville,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83617
83618,Museu de Arte Sacra Pierre Chalita - MAPC,PRIVADA – Não informada,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",AL,Maceió,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83618
83619,Museu Oscar Niemeyer - MON,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",PR,Curitiba,http://www.museuoscarniemeyer.org.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83619
83620,Museu de Ecologia Fritz Müller,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",SC,Blumenau,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83620
83621,Casa de Cultura Josué Montello,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",MA,São Luís,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83621
83622,Museu da Escola Catarinense - UDESC - Universidade do Estado de Santa Catarina,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,"Educação, esporte e lazer",SC,Florianópolis,http://www.udesc.br/museudaescola,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83622
83623,Museu Público Municipal de Arroio do Meio,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,RS,Arroio do Meio,http://www.arroiodomeio.rs.gov.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83623
83624,Museu Antônio Selistre de Campos,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,SC,Chapecó,https://www.chapeco.sc.gov.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83624
83625,Museu do Legislativo de Macaé,PÚBLICA – Municipal,Fechado,Clássico/Tradicional,História,RJ,Macaé,https://www.cmmacae.rj.gov.br/muse-do-legislativo/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83625
83626,Memorial São Francisco,PARTICULAR,Aberto,Clássico/Tradicional,História,RS,Porto Alegre,http://www.institutosaofrancisco.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83626
83628,Museu da Água - DMAE,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,MG,Uberlândia,https://www.uberlandia.mg.gov.br/prefeitura/orgaos-municipais/dmae/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83628
83629,"Museu Internacional de Ufologia, História e Ciência Victor Mostajo e Observatório Bioastronômico Cosmos",PARTICULAR,Aberto,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",RS,Itaara,http://www.museufo.org.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83629
83630,Pinacoteca Ruben Berta,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",RS,Porto Alegre,https://www.pinacotecaspoa.com/pinacoteca-ruben-berta,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83630
83631,Espaço Cultural Museológico José Vieira Camões,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,MG,Guarará,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83631
83632,Museu Histórico Municipal Manoel Francisco de Oliveira,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,SP,Álvares Machado,http://www.pmmachado.com.br/museu_machado/indexnovo,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83632
83633,Museu Luterano de Nova Friburgo,PRIVADA – Organização Religiosa,Aberto,Clássico/Tradicional,História,RJ,Nova Friburgo,https://www.luteranos.com.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=83633
